state,yr,qtr,index_nsa,index_sa,Warning
ID,2004,1,176.08,176.42,
ID,2004,2,184.94,182.83,
ID,2004,3,191.93,189.15,
ID,2004,4,192.71,192.71,
ID,2005,1,200.19,200.67,
ID,2005,2,208.87,206.27,
ID,2005,3,219.82,216.80,
ID,2005,4,227.97,228.03,
ID,2006,1,235.10,235.64,
ID,2006,2,248.87,245.56,
ID,2006,3,252.31,249.03,
ID,2006,4,257.07,257.09,
ID,2007,1,258.40,259.30,
ID,2007,2,265.93,262.01,
ID,2007,3,263.53,260.06,
ID,2007,4,259.46,259.46,
ID,2008,1,257.83,259.27,
ID,2008,2,252.86,248.93,
ID,2008,3,248.16,244.41,
ID,2008,4,234.91,234.95,
ID,2009,1,234.50,236.62,
ID,2009,2,234.95,231.10,
ID,2009,3,226.91,222.68,
ID,2009,4,216.70,217.02,
ID,2010,1,206.05,208.53,
ID,2010,2,207.87,204.45,
ID,2010,3,200.59,196.04,
ID,2010,4,188.84,189.44,
ID,2011,1,177.79,180.34,
ID,2011,2,180.59,177.55,
ID,2011,3,185.67,180.96,
ID,2011,4,181.31,182.14,
ID,2012,1,181.74,184.50,
ID,2012,2,198.05,194.72,
ID,2012,3,203.14,197.75,
ID,2012,4,200.07,201.19,
ID,2013,1,204.51,207.45,
ID,2013,2,213.23,209.69,
ID,2013,3,222.01,216.24,
ID,2013,4,215.35,216.69,
ID,2014,1,218.68,221.29,
ID,2014,2,225.77,222.17,
ID,2014,3,229.06,223.62,
ID,2014,4,225.69,226.91,
ID,2015,1,227.41,229.59,
ID,2015,2,241.94,238.16,
ID,2015,3,243.39,238.38,
ID,2015,4,248.50,249.44,
ID,2016,1,249.56,251.44,
ID,2016,2,258.50,254.55,
ID,2016,3,266.92,262.30,
ID,2016,4,265.23,265.68,
ID,2017,1,273.39,275.05,
ID,2017,2,284.39,280.15,
ID,2017,3,289.95,285.62,
ID,2017,4,297.11,297.22,
ID,2018,1,303.42,304.92,
ID,2018,2,321.25,316.54,
ID,2018,3,331.06,326.56,
ID,2018,4,334.49,334.42,
ID,2019,1,343.99,345.51,
ID,2019,2,359.24,354.01,
ID,2019,3,368.58,363.57,
ID,2019,4,378.12,378.19,
ID,2020,1,390.20,391.98,
ID,2020,2,400.21,394.18,
ID,2020,3,426.33,420.43,
ID,2020,4,456.50,456.85,
ID,2021,1,487.44,489.76,
ID,2021,2,544.55,536.27,
ID,2021,3,575.96,567.51,
ID,2021,4,583.16,584.06,
ID,2022,1,610.03,613.11,
ID,2022,2,648.97,638.84,
IL,1991,1,100.00,100.00,
IL,1991,2,100.86,100.40,
IL,1991,3,101.92,101.26,
IL,1991,4,102.59,102.27,
IL,1992,1,103.29,103.34,
IL,1992,2,104.82,104.31,
IL,1992,3,105.64,104.92,
IL,1992,4,106.90,106.60,
IL,1993,1,107.26,107.39,
IL,1993,2,108.99,108.40,
IL,1993,3,110.80,109.95,
IL,1993,4,110.96,110.73,
IL,1994,1,112.46,112.69,
IL,1994,2,114.61,113.87,
IL,1994,3,115.48,114.57,
IL,1994,4,115.68,115.46,
IL,1995,1,115.71,116.04,
IL,1995,2,118.11,117.26,
IL,1995,3,119.31,118.35,
IL,1995,4,119.12,118.94,
IL,1996,1,119.75,120.11,
IL,1996,2,121.91,121.00,
IL,1996,3,122.35,121.40,
IL,1996,4,122.44,122.20,
IL,1997,1,122.11,122.49,
IL,1997,2,124.05,123.19,
IL,1997,3,124.85,123.83,
IL,1997,4,124.68,124.43,
IL,1998,1,125.11,125.47,
IL,1998,2,126.93,126.13,
IL,1998,3,128.62,127.50,
IL,1998,4,129.62,129.37,
IL,1999,1,130.58,130.97,
IL,1999,2,133.43,132.62,
IL,1999,3,135.84,134.55,
IL,1999,4,136.59,136.41,
IL,2000,1,137.98,138.42,
IL,2000,2,141.63,140.72,
IL,2000,3,144.52,143.09,
IL,2000,4,145.44,145.30,
IL,2001,1,147.53,148.09,
IL,2001,2,151.64,150.57,
IL,2001,3,154.39,152.87,
IL,2001,4,155.16,155.01,
IL,2002,1,157.05,157.75,
IL,2002,2,161.54,160.30,
IL,2002,3,164.52,162.93,
IL,2002,4,166.20,165.98,
IL,2003,1,167.67,168.53,
IL,2003,2,172.99,171.59,
IL,2003,3,176.11,174.40,
IL,2003,4,178.14,177.89,
IL,2004,1,179.52,180.53,
IL,2004,2,185.05,183.47,
IL,2004,3,188.52,186.69,
IL,2004,4,189.38,189.12,
IL,2005,1,191.39,192.54,
IL,2005,2,197.62,195.85,
IL,2005,3,201.38,199.46,
IL,2005,4,203.08,202.73,
IL,2006,1,204.48,205.87,
IL,2006,2,209.92,207.94,
IL,2006,3,210.50,208.48,
IL,2006,4,209.01,208.49,
IL,2007,1,210.80,212.56,
IL,2007,2,211.87,209.91,
IL,2007,3,210.29,207.95,
IL,2007,4,206.53,205.94,
IL,2008,1,200.46,202.59,
IL,2008,2,200.29,198.41,
IL,2008,3,196.02,193.42,
IL,2008,4,189.92,189.40,
IL,2009,1,182.89,185.32,
IL,2009,2,184.00,182.20,
IL,2009,3,184.99,181.98,
IL,2009,4,179.79,179.56,
IL,2010,1,175.63,178.43,
IL,2010,2,179.17,177.07,
IL,2010,3,176.71,173.48,
IL,2010,4,171.76,171.89,
IL,2011,1,165.09,168.06,
IL,2011,2,166.34,164.02,
IL,2011,3,168.42,165.03,
IL,2011,4,161.27,161.83,
IL,2012,1,159.14,162.22,
IL,2012,2,165.72,162.97,
IL,2012,3,167.27,163.82,
IL,2012,4,162.49,163.37,
IL,2013,1,162.48,165.74,
IL,2013,2,171.90,168.69,
IL,2013,3,173.48,169.99,
IL,2013,4,171.15,172.23,
IL,2014,1,169.61,172.96,
IL,2014,2,177.34,173.87,
IL,2014,3,178.90,175.52,
IL,2014,4,175.48,176.62,
IL,2015,1,174.39,177.56,
IL,2015,2,183.08,179.51,
IL,2015,3,183.49,180.33,
IL,2015,4,179.80,180.95,
IL,2016,1,179.49,182.26,
IL,2016,2,187.61,184.16,
IL,2016,3,189.77,186.80,
IL,2016,4,188.13,189.34,
IL,2017,1,188.87,191.28,
IL,2017,2,194.01,190.61,
IL,2017,3,195.42,192.73,
IL,2017,4,193.39,194.53,
IL,2018,1,194.63,196.69,
IL,2018,2,201.17,197.83,
IL,2018,3,201.21,198.74,
IL,2018,4,198.55,199.52,
IL,2019,1,199.07,200.98,
IL,2019,2,206.12,202.84,
IL,2019,3,205.86,203.51,
IL,2019,4,204.64,205.47,
IL,2020,1,206.40,208.22,
IL,2020,2,211.55,208.43,
IL,2020,3,217.78,215.28,
IL,2020,4,221.33,222.15,
IL,2021,1,226.82,228.68,
IL,2021,2,239.51,236.23,
IL,2021,3,246.75,243.81,
IL,2021,4,249.44,250.43,
IL,2022,1,256.98,258.89,
IL,2022,2,270.16,266.67,
IN,1991,1,100.00,100.00,
IN,1991,2,100.66,99.90,
IN,1991,3,101.06,100.53,
IN,1991,4,101.75,101.42,
IN,1992,1,102.32,102.32,
IN,1992,2,104.57,103.77,
IN,1992,3,105.45,104.90,
IN,1992,4,106.11,105.77,
IN,1993,1,107.02,107.04,
IN,1993,2,109.22,108.37,
IN,1993,3,110.31,109.74,
IN,1993,4,111.72,111.36,
IN,1994,1,112.54,112.60,
IN,1994,2,114.41,113.50,
IN,1994,3,115.29,114.69,
IN,1994,4,116.53,116.13,
IN,1995,1,117.95,118.05,
IN,1995,2,119.20,118.23,
IN,1995,3,120.83,120.21,
IN,1995,4,121.22,120.77,
IN,1996,1,122.11,122.23,
IN,1996,2,124.88,123.89,
IN,1996,3,125.73,125.07,
IN,1996,4,126.27,125.80,
IN,1997,1,125.98,126.09,
IN,1997,2,128.14,127.18,
IN,1997,3,128.65,127.91,
IN,1997,4,129.39,128.96,
IN,1998,1,129.81,129.87,
IN,1998,2,131.99,131.07,
IN,1998,3,132.82,131.99,
IN,1998,4,134.54,134.16,
IN,1999,1,134.90,134.88,
IN,1999,2,136.70,135.81,
IN,1999,3,138.66,137.73,
IN,1999,4,138.27,137.96,
IN,2000,1,140.66,140.57,
IN,2000,2,141.95,141.08,
IN,2000,3,143.08,142.04,
IN,2000,4,142.46,142.22,
IN,2001,1,143.84,143.77,
IN,2001,2,145.41,144.51,
IN,2001,3,146.00,144.82,
IN,2001,4,147.29,147.12,
IN,2002,1,147.50,147.53,
IN,2002,2,149.05,148.04,
IN,2002,3,150.04,148.74,
IN,2002,4,149.42,149.25,
IN,2003,1,150.89,151.14,
IN,2003,2,153.01,151.84,
IN,2003,3,154.60,153.15,
IN,2003,4,154.75,154.62,
IN,2004,1,154.79,155.26,
IN,2004,2,158.71,157.37,
IN,2004,3,160.33,158.64,
IN,2004,4,159.31,159.29,
IN,2005,1,159.94,160.63,
IN,2005,2,163.22,161.73,
IN,2005,3,164.58,162.62,
IN,2005,4,164.79,164.95,
IN,2006,1,164.26,165.09,
IN,2006,2,167.86,166.21,
IN,2006,3,168.73,166.61,
IN,2006,4,166.75,166.94,
IN,2007,1,167.08,168.14,
IN,2007,2,170.17,168.37,
IN,2007,3,170.56,168.35,
IN,2007,4,164.98,165.13,
IN,2008,1,163.37,164.66,
IN,2008,2,163.42,161.55,
IN,2008,3,164.22,162.07,
IN,2008,4,157.48,157.46,
IN,2009,1,157.16,158.73,
IN,2009,2,160.25,158.27,
IN,2009,3,158.88,156.82,
IN,2009,4,158.30,158.11,
IN,2010,1,154.77,156.58,
IN,2010,2,158.99,156.91,
IN,2010,3,158.55,156.52,
IN,2010,4,155.63,155.29,
IN,2011,1,151.76,153.72,
IN,2011,2,156.67,154.59,
IN,2011,3,157.31,155.25,
IN,2011,4,156.14,155.80,
IN,2012,1,153.08,155.06,
IN,2012,2,158.55,156.49,
IN,2012,3,158.27,156.11,
IN,2012,4,158.42,158.20,
IN,2013,1,158.70,160.63,
IN,2013,2,163.54,161.48,
IN,2013,3,166.27,163.93,
IN,2013,4,164.42,164.38,
IN,2014,1,163.54,165.30,
IN,2014,2,167.59,165.54,
IN,2014,3,170.05,167.70,
IN,2014,4,168.50,168.56,
IN,2015,1,169.38,171.02,
IN,2015,2,174.86,172.73,
IN,2015,3,176.04,173.71,
IN,2015,4,175.32,175.44,
IN,2016,1,174.94,176.44,
IN,2016,2,182.68,180.48,
IN,2016,3,185.40,183.08,
IN,2016,4,185.20,185.36,
IN,2017,1,185.49,186.90,
IN,2017,2,191.46,189.16,
IN,2017,3,194.32,192.04,
IN,2017,4,196.79,196.94,
IN,2018,1,199.25,200.57,
IN,2018,2,206.87,204.48,
IN,2018,3,209.14,206.76,
IN,2018,4,209.62,209.82,
IN,2019,1,212.87,214.11,
IN,2019,2,219.43,216.97,
IN,2019,3,224.42,221.89,
IN,2019,4,224.00,224.28,
IN,2020,1,229.51,230.71,
IN,2020,2,236.83,234.24,
IN,2020,3,244.34,241.54,
IN,2020,4,252.04,252.44,
IN,2021,1,259.75,261.04,
IN,2021,2,274.69,271.68,
IN,2021,3,284.95,281.70,
IN,2021,4,289.51,289.98,
IN,2022,1,300.61,302.13,
IN,2022,2,318.28,314.74,
KS,1991,1,100.00,100.00,
KS,1991,2,100.01,99.73,
KS,1991,3,100.17,99.49,
KS,1991,4,100.93,100.76,
KS,1992,1,101.63,101.66,
KS,1992,2,102.13,101.81,
KS,1992,3,104.14,103.41,
KS,1992,4,104.35,104.18,
KS,1993,1,105.31,105.40,
KS,1993,2,107.02,106.63,
KS,1993,3,109.55,108.76,
KS,1993,4,110.95,110.79,
KS,1994,1,112.21,112.39,
KS,1994,2,115.17,114.69,
